"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,98.85152,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,98.7396,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units",,,98.76382,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units",,,98.89975,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units",,,99.09703,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units",,,99.30624,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units",,,99.50063,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units",,,99.66815,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units",,,99.80459,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units",,,99.90823,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2017-05","May-2017","IDX","Index","0","Units",,,99.97925,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units",,,100.0212,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units",,,100.0449,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units",,,100.0627,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units",,,100.0854,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units",,,100.1181,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units",,,100.1626,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units",,,100.2175,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units",,,100.279,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units",,,100.3431,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units",,,100.407,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2000-01","Jan-2000","IDX","Index","0","Units",,,100.754,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2000-02","Feb-2000","IDX","Index","0","Units",,,100.7526,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2000-03","Mar-2000","IDX","Index","0","Units",,,100.7116,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2000-04","Apr-2000","IDX","Index","0","Units",,,100.6353,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2000-05","May-2000","IDX","Index","0","Units",,,100.5282,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2000-06","Jun-2000","IDX","Index","0","Units",,,100.3961,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2000-07","Jul-2000","IDX","Index","0","Units",,,100.2498,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2000-08","Aug-2000","IDX","Index","0","Units",,,100.1027,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2000-09","Sep-2000","IDX","Index","0","Units",,,99.97076,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2000-10","Oct-2000","IDX","Index","0","Units",,,99.87114,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2000-11","Nov-2000","IDX","Index","0","Units",,,99.81832,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2000-12","Dec-2000","IDX","Index","0","Units",,,99.81754,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2001-01","Jan-2001","IDX","Index","0","Units",,,99.85508,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2001-02","Feb-2001","IDX","Index","0","Units",,,99.90983,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2001-03","Mar-2001","IDX","Index","0","Units",,,99.96222,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2001-04","Apr-2001","IDX","Index","0","Units",,,100.0017,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2001-05","May-2001","IDX","Index","0","Units",,,100.0232,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2001-06","Jun-2001","IDX","Index","0","Units",,,100.0243,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2001-07","Jul-2001","IDX","Index","0","Units",,,100.0041,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2001-08","Aug-2001","IDX","Index","0","Units",,,99.96257,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2001-09","Sep-2001","IDX","Index","0","Units",,,99.90109,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2001-10","Oct-2001","IDX","Index","0","Units",,,99.82523,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2001-11","Nov-2001","IDX","Index","0","Units",,,99.74203,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2001-12","Dec-2001","IDX","Index","0","Units",,,99.65861,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2002-01","Jan-2002","IDX","Index","0","Units",,,99.58122,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2002-02","Feb-2002","IDX","Index","0","Units",,,99.51512,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2002-03","Mar-2002","IDX","Index","0","Units",,,99.46395,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2002-04","Apr-2002","IDX","Index","0","Units",,,99.42846,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2002-05","May-2002","IDX","Index","0","Units",,,99.40814,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2002-06","Jun-2002","IDX","Index","0","Units",,,99.40186,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2002-07","Jul-2002","IDX","Index","0","Units",,,99.40735,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2002-08","Aug-2002","IDX","Index","0","Units",,,99.42197,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2002-09","Sep-2002","IDX","Index","0","Units",,,99.44267,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2002-10","Oct-2002","IDX","Index","0","Units",,,99.46527,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2002-11","Nov-2002","IDX","Index","0","Units",,,99.48652,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2002-12","Dec-2002","IDX","Index","0","Units",,,99.50594,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2003-01","Jan-2003","IDX","Index","0","Units",,,99.52789,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2003-02","Feb-2003","IDX","Index","0","Units",,,99.55859,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2003-03","Mar-2003","IDX","Index","0","Units",,,99.60316,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2003-04","Apr-2003","IDX","Index","0","Units",,,99.66197,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2003-05","May-2003","IDX","Index","0","Units",,,99.73245,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2003-06","Jun-2003","IDX","Index","0","Units",,,99.80992,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2003-07","Jul-2003","IDX","Index","0","Units",,,99.8876,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2003-08","Aug-2003","IDX","Index","0","Units",,,99.95795,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2003-09","Sep-2003","IDX","Index","0","Units",,,100.0141,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2003-10","Oct-2003","IDX","Index","0","Units",,,100.0518,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2003-11","Nov-2003","IDX","Index","0","Units",,,100.0679,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2003-12","Dec-2003","IDX","Index","0","Units",,,100.0602,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2004-01","Jan-2004","IDX","Index","0","Units",,,100.0293,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2004-02","Feb-2004","IDX","Index","0","Units",,,99.97615,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2004-03","Mar-2004","IDX","Index","0","Units",,,99.90158,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2004-04","Apr-2004","IDX","Index","0","Units",,,99.80782,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2004-05","May-2004","IDX","Index","0","Units",,,99.69772,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2004-06","Jun-2004","IDX","Index","0","Units",,,99.57582,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2004-07","Jul-2004","IDX","Index","0","Units",,,99.45048,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2004-08","Aug-2004","IDX","Index","0","Units",,,99.33244,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2004-09","Sep-2004","IDX","Index","0","Units",,,99.2337,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2004-10","Oct-2004","IDX","Index","0","Units",,,99.16611,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2004-11","Nov-2004","IDX","Index","0","Units",,,99.14049,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2004-12","Dec-2004","IDX","Index","0","Units",,,99.16387,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2005-01","Jan-2005","IDX","Index","0","Units",,,99.23379,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2005-02","Feb-2005","IDX","Index","0","Units",,,99.34442,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2005-03","Mar-2005","IDX","Index","0","Units",,,99.4895,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2005-04","Apr-2005","IDX","Index","0","Units",,,99.66248,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2005-05","May-2005","IDX","Index","0","Units",,,99.85805,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2005-06","Jun-2005","IDX","Index","0","Units",,,100.0717,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2005-07","Jul-2005","IDX","Index","0","Units",,,100.2981,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2005-08","Aug-2005","IDX","Index","0","Units",,,100.5293,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2005-09","Sep-2005","IDX","Index","0","Units",,,100.7528,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2005-10","Oct-2005","IDX","Index","0","Units",,,100.9494,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2005-11","Nov-2005","IDX","Index","0","Units",,,101.0984,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2005-12","Dec-2005","IDX","Index","0","Units",,,101.1859,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2006-01","Jan-2006","IDX","Index","0","Units",,,101.2161,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2006-02","Feb-2006","IDX","Index","0","Units",,,101.2004,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2006-03","Mar-2006","IDX","Index","0","Units",,,101.1521,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2006-04","Apr-2006","IDX","Index","0","Units",,,101.0834,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2006-05","May-2006","IDX","Index","0","Units",,,101.005,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2006-06","Jun-2006","IDX","Index","0","Units",,,100.9269,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2006-07","Jul-2006","IDX","Index","0","Units",,,100.8607,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2006-08","Aug-2006","IDX","Index","0","Units",,,100.8183,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2006-09","Sep-2006","IDX","Index","0","Units",,,100.8106,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2006-10","Oct-2006","IDX","Index","0","Units",,,100.8439,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2006-11","Nov-2006","IDX","Index","0","Units",,,100.9216,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2006-12","Dec-2006","IDX","Index","0","Units",,,101.0424,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2007-01","Jan-2007","IDX","Index","0","Units",,,101.1961,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2007-02","Feb-2007","IDX","Index","0","Units",,,101.3701,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2007-03","Mar-2007","IDX","Index","0","Units",,,101.5547,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2007-04","Apr-2007","IDX","Index","0","Units",,,101.7462,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2007-05","May-2007","IDX","Index","0","Units",,,101.9445,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2007-06","Jun-2007","IDX","Index","0","Units",,,102.1501,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2007-07","Jul-2007","IDX","Index","0","Units",,,102.3612,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2007-08","Aug-2007","IDX","Index","0","Units",,,102.5729,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2007-09","Sep-2007","IDX","Index","0","Units",,,102.7771,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2007-10","Oct-2007","IDX","Index","0","Units",,,102.9617,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2007-11","Nov-2007","IDX","Index","0","Units",,,103.1113,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2007-12","Dec-2007","IDX","Index","0","Units",,,103.2086,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2008-01","Jan-2008","IDX","Index","0","Units",,,103.2395,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2008-02","Feb-2008","IDX","Index","0","Units",,,103.1914,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2008-03","Mar-2008","IDX","Index","0","Units",,,103.0567,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2008-04","Apr-2008","IDX","Index","0","Units",,,102.8265,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2008-05","May-2008","IDX","Index","0","Units",,,102.4985,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2008-06","Jun-2008","IDX","Index","0","Units",,,102.0756,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2008-07","Jul-2008","IDX","Index","0","Units",,,101.5721,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2008-08","Aug-2008","IDX","Index","0","Units",,,101.0071,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2008-09","Sep-2008","IDX","Index","0","Units",,,100.4037,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2008-10","Oct-2008","IDX","Index","0","Units",,,99.79234,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2008-11","Nov-2008","IDX","Index","0","Units",,,99.20602,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2008-12","Dec-2008","IDX","Index","0","Units",,,98.67588,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2009-01","Jan-2009","IDX","Index","0","Units",,,98.22456,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2009-02","Feb-2009","IDX","Index","0","Units",,,97.86754,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2009-03","Mar-2009","IDX","Index","0","Units",,,97.6085,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2009-04","Apr-2009","IDX","Index","0","Units",,,97.44258,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2009-05","May-2009","IDX","Index","0","Units",,,97.35564,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2009-06","Jun-2009","IDX","Index","0","Units",,,97.33148,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2009-07","Jul-2009","IDX","Index","0","Units",,,97.35344,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2009-08","Aug-2009","IDX","Index","0","Units",,,97.40846,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2009-09","Sep-2009","IDX","Index","0","Units",,,97.48788,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2009-10","Oct-2009","IDX","Index","0","Units",,,97.58556,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2009-11","Nov-2009","IDX","Index","0","Units",,,97.69873,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2009-12","Dec-2009","IDX","Index","0","Units",,,97.82716,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2010-01","Jan-2010","IDX","Index","0","Units",,,97.97123,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2010-02","Feb-2010","IDX","Index","0","Units",,,98.13084,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2010-03","Mar-2010","IDX","Index","0","Units",,,98.30312,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2010-04","Apr-2010","IDX","Index","0","Units",,,98.47874,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2010-05","May-2010","IDX","Index","0","Units",,,98.64605,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2010-06","Jun-2010","IDX","Index","0","Units",,,98.79461,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2010-07","Jul-2010","IDX","Index","0","Units",,,98.91917,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2010-08","Aug-2010","IDX","Index","0","Units",,,99.01869,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2010-09","Sep-2010","IDX","Index","0","Units",,,99.09683,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2010-10","Oct-2010","IDX","Index","0","Units",,,99.16401,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2010-11","Nov-2010","IDX","Index","0","Units",,,99.23103,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2010-12","Dec-2010","IDX","Index","0","Units",,,99.30325,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2011-01","Jan-2011","IDX","Index","0","Units",,,99.3745,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2011-02","Feb-2011","IDX","Index","0","Units",,,99.43394,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2011-03","Mar-2011","IDX","Index","0","Units",,,99.47264,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2011-04","Apr-2011","IDX","Index","0","Units",,,99.49074,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2011-05","May-2011","IDX","Index","0","Units",,,99.49287,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2011-06","Jun-2011","IDX","Index","0","Units",,,99.4847,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2011-07","Jul-2011","IDX","Index","0","Units",,,99.47054,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2011-08","Aug-2011","IDX","Index","0","Units",,,99.45391,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2011-09","Sep-2011","IDX","Index","0","Units",,,99.43849,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2011-10","Oct-2011","IDX","Index","0","Units",,,99.42882,,
"LORSGPNO","Normalised (GDP)","GBR","United Kingdom","M","Monthly","2011-11","Nov-2011","IDX","Index","0","Units",,,99.42856,,
